,centralized_coupled,decoupled,coordinated,decoupled_wds_penalties,coordinated_wds_penalties,decoupled_wds_cost,coordinated_wds_cost,decoupled_wds_vol,coordinated_wds_vol,decoupled_final_vol,coordinated_final_vol,t,start_time,wds_demand_factor,pds_demand_factor,pv_factor,outage_lines,n_outage_lines,tanks_state,batteries_state,final_tanks_ratio
227,515.3598198449686,515.3598194895653,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,"[1054.0996967068663, 431.0536152721352]","[1054.0996967068663, 431.0536152721352]",8,8,1,1,1,"[21, 17]",2,"[0.9447, 0.8614]","[0.7, 0.7, 0.7, 0.7]",0
228,696.5902159569646,851.2823606250702,697.1210021847032,"[111.0, 0.0]","[232.0, 94.0]",279.82499999999993,226.2,2771.0,2322.0,"[437.0950473121312, 228.7110926986594]","[316.0950473121312, 64.7110926986594]",8,8,1,1,1,"[21, 17]",2,"[0.2928, 0.2338]","[0.7, 0.7, 0.7, 0.7]",0
229,515.3598198449686,515.3706219551706,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",9.25,0.0,114.0,0.0,"[1222.7339564482008, 308.0956058014475]","[1108.7339564482008, 308.0956058014475]",8,8,1,1,1,"[21, 17]",2,"[0.9606, 0.762]","[0.7, 0.7, 0.7, 0.7]",0
230,556.0407357210621,622.5635218553341,556.051303333951,"[0.0, 94.0]","[129.0, 94.0]",152.54999999999998,88.7,1658.0,1158.0,"[919.5294255059041, 65.60347360854519]","[419.5294255059041, 65.60347360854519]",8,8,1,1,1,"[21, 17]",2,"[0.5662, 0.3671]","[0.7, 0.7, 0.7, 0.7]",0
231,515.3598198449686,515.3815907662091,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",18.5,0.0,228.0,0.0,"[1114.0735771250247, 335.8044530061096]","[886.0735771250247, 335.8044530061096]",8,8,1,1,1,"[21, 17]",2,"[0.8958, 0.7844]","[0.7, 0.7, 0.7, 0.7]",0
232,515.3598198449686,569.9544212128383,515.3598194895653,"[0.0, 0.0]","[281.0, 155.0]",93.6,0.0,1240.0,0.0,"[851.9161351460207, 331.9167876038414]","[267.9161351460207, 3.916787603841385]",8,8,1,1,1,"[21, 17]",2,"[0.7159, 0.5161]","[0.7, 0.7, 0.7, 0.7]",0
233,573.1980061034867,596.6889339754177,573.8165968882591,"[0.0, 0.0]","[242.0, 0.0]",185.73749999999998,153.8125,1787.0,1537.0,"[556.7691384653878, 293.746381356176]","[306.76913846538775, 293.746381356176]",8,8,1,1,1,"[21, 17]",2,"[0.2799, 0.7504]","[0.7, 0.7, 0.7, 0.7]",0
234,526.2684654913451,573.2031896968275,547.7667940264673,"[0.0, 0.0]","[283.0, 0.0]",153.8125,89.9625,1537.0,1037.0,"[765.1471415782235, 330.23794352303014]","[265.14714157822345, 330.23794352303014]",8,8,1,1,1,"[21, 17]",2,"[0.4133, 0.7799]","[0.7, 0.7, 0.7, 0.7]",0
235,596.6889316428494,628.9866327334057,596.6889339754177,"[95.0, 0.0]","[220.0, 0.0]",201.7,185.73749999999998,1912.0,1787.0,"[453.9545836949154, 375.01741980913573]","[328.9545836949154, 375.01741980913573]",8,8,1,1,1,"[21, 17]",2,"[0.2136, 0.8161]","[0.7, 0.7, 0.7, 0.7]",0
236,515.3817074399692,528.9798314851608,515.3815825404789,"[0.0, 0.0]","[264.0, 0.0]",78.9,18.5,994.0,228.0,"[886.9385535033812, 351.0063392091565]","[284.9385535033812, 269.0063392091565]",8,8,1,1,1,"[21, 17]",2,"[0.6545, 0.7304]","[0.7, 0.7, 0.7, 0.7]",0
237,603.7825743401077,696.5911848553703,604.9356799489296,"[0.0, 71.0]","[262.0, 153.0]",226.2,141.48749999999998,2322.0,1615.0,"[829.7945335592749, 87.96673231685782]","[286.7945335592749, 5.966732316857815]",8,8,1,1,1,"[21, 17]",2,"[0.4423, 0.2526]","[0.7, 0.7, 0.7, 0.7]",0
238,515.3598198449686,542.5735562940697,515.3598194895653,"[0.0, 0.0]","[281.0, 0.0]",74.55,0.0,962.0,0.0,"[901.2289117530477, 332.31436767078674]","[267.22891175304767, 168.31436767078674]",8,8,1,1,1,"[21, 17]",2,"[0.7157, 0.649]","[0.7, 0.7, 0.7, 0.7]",0
239,515.4261525474109,538.585918205666,515.4261774227326,"[0.0, 0.0]","[302.0, 0.0]",105.925,55.5,1162.0,684.0,"[724.1377105629883, 280.0156579645802]","[246.13771056298833, 280.0156579645802]",8,8,1,1,1,"[21, 17]",2,"[0.5105, 0.7393]","[0.7, 0.7, 0.7, 0.7]",0
240,569.6602426544875,636.6316765737298,569.6609666727928,"[0.0, 85.0]","[239.0, 85.0]",157.45,93.6,1740.0,1240.0,"[809.6968780905072, 73.7544477996916]","[309.6968780905072, 73.7544477996916]",8,8,1,1,1,"[21, 17]",2,"[0.5581, 0.3074]","[0.7, 0.7, 0.7, 0.7]",0
241,593.8749509463379,689.6843397578209,595.0862261709436,"[0.0, 0.0]","[236.0, 93.0]",180.34999999999997,114.4625,2028.0,1447.0,"[565.1506979051137, 230.31919543821567]","[312.1506979051137, 66.31919543821567]",8,8,1,1,1,"[21, 17]",2,"[0.5463, 0.2351]","[0.7, 0.7, 0.7, 0.7]",0
242,555.9626727321298,596.9812203738684,555.9626728912253,"[0.0, 0.0]","[0.0, 105.0]",47.900000000000006,14.700000000000001,720.0,246.0,"[871.8792804706259, 299.7282533779757]","[889.8792804706259, 53.728253377975705]",8,8,1,1,1,"[21, 17]",2,"[0.9685, 0.3575]","[0.7, 0.7, 0.7, 0.7]",0
243,596.6889338846389,628.9866327334057,596.6889339754177,"[102.0, 0.0]","[227.0, 0.0]",201.7,185.73749999999998,1912.0,1787.0,"[446.39512637221503, 433.65131969757203]","[321.39512637221503, 433.65131969757203]",8,8,1,1,1,"[21, 17]",2,"[0.2114, 0.8635]","[0.7, 0.7, 0.7, 0.7]",0
244,542.426118893517,583.4950206984914,542.4266529842054,"[0.0, 0.0]","[243.0, 137.0]",98.5,9.8,1322.0,164.0,"[971.9598126800142, 267.7031385149553]","[305.95981268001424, 21.7031385149553]",8,8,1,1,1,"[21, 17]",2,"[0.7747, 0.3979]","[0.7, 0.7, 0.7, 0.7]",0
245,538.0135744173563,573.86469048551,538.9298212862777,"[0.0, 0.0]","[263.0, 0.0]",146.05,105.925,1454.0,1162.0,"[577.689185846363, 240.67899095081918]","[285.689185846363, 240.67899095081918]",8,8,1,1,1,"[21, 17]",2,"[0.3829, 0.7075]","[0.7, 0.7, 0.7, 0.7]",0
246,515.4261695937616,526.8430387616676,515.4261774227326,"[0.0, 0.0]","[276.0, 0.0]",89.9625,55.5,1037.0,684.0,"[625.9394228889264, 522.8391716375777]","[272.9394228889264, 522.8391716375777]",8,8,1,1,1,"[21, 17]",2,"[0.5183, 0.9356]","[0.7, 0.7, 0.7, 0.7]",0
247,528.8907062883618,569.8000762685225,529.0457035112449,"[0.0, 0.0]","[0.0, 82.0]",38.1,4.9,556.0,82.0,"[1123.5002630746535, 323.2577728523845]","[1141.5002630746535, 77.2577728523845]",8,8,1,1,1,"[21, 17]",2,"[0.994, 0.5091]","[0.7, 0.7, 0.7, 0.7]",0
248,537.969461217563,582.0124788627405,538.9298212862777,"[12.0, 0.0]","[262.0, 0.0]",137.85,105.925,1412.0,1162.0,"[536.0327975428493, 559.3307338044319]","[286.03279754284927, 559.3307338044319]",8,8,1,1,1,"[21, 17]",2,"[0.383, 0.9651]","[0.7, 0.7, 0.7, 0.7]",0
249,562.0725921132959,656.0253868905913,562.4143017724116,"[0.0, 0.0]","[246.0, 121.0]",211.5,137.85,2076.0,1412.0,"[638.7204556285947, 202.5528466096688]","[302.72045562859466, 38.55284660966879]",8,8,1,1,1,"[21, 17]",2,"[0.3151, 0.5441]","[0.7, 0.7, 0.7, 0.7]",0
250,515.4489830994851,547.7667940264673,515.4489827207965,"[105.0, 0.0]","[230.0, 0.0]",89.9625,74.0,1037.0,912.0,"[443.8252237511431, 459.0098628982671]","[318.8252237511431, 459.0098628982671]",8,8,1,1,1,"[21, 17]",2,"[0.4653, 0.884]","[0.7, 0.7, 0.7, 0.7]",0
251,515.3598198449686,515.415314856386,515.3598194895653,"[0.0, 0.0]","[56.0, 0.0]",46.25,0.0,570.0,0.0,"[1062.9817963446017, 378.7284261311887]","[492.98179634460166, 378.7284261311887]",8,8,1,1,1,"[21, 17]",2,"[0.7814, 0.8191]","[0.7, 0.7, 0.7, 0.7]",0
252,515.4262058660896,596.1362462576809,515.4489827207965,"[0.0, 0.0]","[0.0, 29.0]",142.75,74.0,1494.0,912.0,"[970.4811773618837, 211.96730234290624]","[552.4811773618837, 129.96730234290624]",8,8,1,1,1,"[21, 17]",2,"[0.5333, 0.618]","[0.7, 0.7, 0.7, 0.7]",0
253,515.3598198449686,569.8027055575216,515.3598194895653,"[0.0, 0.0]","[292.0, 135.0]",93.6,0.0,1240.0,0.0,"[840.2333374654831, 352.5747227966027]","[256.23333746548315, 24.574722796602714]",8,8,1,1,1,"[21, 17]",2,"[0.7125, 0.5328]","[0.7, 0.7, 0.7, 0.7]",0
254,515.3598198449686,569.9323263073773,515.3598194895653,"[0.0, 0.0]","[0.0, 157.0]",75.1,0.0,1012.0,0.0,"[924.5763695716064, 330.0612844428148]","[568.5763695716064, 2.061284442814781]",8,8,1,1,1,"[21, 17]",2,"[0.8034, 0.5146]","[0.7, 0.7, 0.7, 0.7]",0
255,528.9458257934799,565.0521192214097,529.0483534397353,"[0.0, 24.0]","[0.0, 106.0]",115.725,78.9,1326.0,994.0,"[817.8464829277764, 134.8888313375702]","[649.8464829277764, 52.888831337570196]",8,8,1,1,1,"[21, 17]",2,"[0.5855, 0.4894]","[0.7, 0.7, 0.7, 0.7]",0
256,625.4861581027244,760.8011958301513,625.5436183937948,"[0.0, 0.0]","[200.0, 122.0]",248.11249999999998,184.475,2464.5,1908.0,"[576.7974709034472, 201.27612535020768]","[348.2974709034472, 37.27612535020768]",8,8,1,1,1,"[21, 17]",2,"[0.3272, 0.3442]","[0.7, 0.7, 0.7, 0.7]",0
257,556.0576258606741,639.7307147913357,556.05278518623,"[0.0, 0.0]","[0.0, 144.0]",135.325,88.7,1654.0,1158.0,"[993.5812299768145, 260.6389867856848]","[989.5812299768145, 14.638986785684779]",8,8,1,1,1,"[21, 17]",2,"[0.7321, 0.3259]","[0.7, 0.7, 0.7, 0.7]",0
258,583.1207563627688,624.1100975889037,583.1207563254502,"[0.0, 0.0]","[0.0, 120.0]",85.45,24.5,1226.0,410.0,"[901.4390275885075, 284.7340484442887]","[577.4390275885075, 38.7340484442887]",8,8,1,1,1,"[21, 17]",2,"[0.9253, 0.2128]","[0.7, 0.7, 0.7, 0.7]",0
