Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/14  10:00:00,0.9577960637,3.357824077,0,2.263883301,0,0.06279640164,0.06279640164,0.06279640164,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/14  11:00:00,0.9373347984,2.385083988,0,1.439946981,0,0.0399417624,0.0399417624,0.0399417624,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/14  12:00:00,0.925082665,1.174580443,0,0.3543353948,0,0.009828681431,0.009828681431,0.009828681431,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/14  13:00:00,1.064075834,0.7262082,0,0,0.1292604274,0.03579088361,0.165051311,0.03579088361,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/14  14:00:00,1.26295154,0.6757895779,0,0,0.3053580686,0.0845417485,0.3898998171,0.0845417485,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/14  15:00:00,1.426594516,0.6299166975,0,0,0.4409238022,0.1221009237,0.5630247258,0.1221009237,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/14  16:00:00,1.571307947,0.6463528134,0,0,0.5179405469,0.1435103523,0.6614508992,0.1435103523,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/14  17:00:00,1.614900349,0.7213885001,0,0,0.4045074408,0.1121250451,0.5166324859,0.1121250451,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/14  18:00:00,1.597235037,0.8760187456,0,0,0.09674372873,0.02685787007,0.1236015988,0.02685787007,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/14  19:00:00,1.878272428,1.014623563,0,0,0.03753710866,0.01041982621,0.04795693487,0.01041982621,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/14  20:00:00,2.071833408,1.291620036,0,0.2464920912,0,0.00683728545,0.00683728545,0.00683728545,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/14  21:00:00,2.145498041,1.912891443,0,0.9331796268,0,0.02588486898,0.02588486898,0.02588486898,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/14  22:00:00,1.943938041,2.090883687,0,1.200028821,0,0.03328682702,0.03328682702,0.03328682702,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/14  23:00:00,1.581898983,2.426462743,0,1.681162482,0,0.04663268392,0.04663268392,0.04663268392,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/14  24:00:00,1.23719831,2.850123915,0,2.262184034,0,0.06274926675,0.06274926675,0.06274926675,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/15  01:00:00,0.8734834277,3.163093273,0,2.742735545,0,0.07607897577,0.07607897577,0.07607897577,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/15  02:00:00,0.7483405132,3.893603831,0,3.547755581,0,0.09840890837,0.09840890837,0.09840890837,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/15  03:00:00,0.6933213023,4.215468337,0,3.887673733,0,0.1078376792,0.1078376792,0.1078376792,0.08090838401,0.01751855334,0.1013727928,0.365457893
