Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/30  12:00:00,1.184895412,5.835669582,0,4.885110505,0,0.1359290538,0.1359290538,0.1359290538,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/30  13:00:00,1.163518636,5.576830435,0,4.722600125,0,0.1313711559,0.1313711559,0.1313711559,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/30  14:00:00,1.132225924,5.336568653,0,4.537746624,0,0.1261855564,0.1261855564,0.1261855564,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/30  15:00:00,1.131167179,5.12025346,0,4.376835487,0,0.1216743351,0.1216743351,0.1216743351,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/30  16:00:00,1.212511665,4.924513105,0,4.172938477,0,0.1159931166,0.1159931166,0.1159931166,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/30  17:00:00,1.508277198,4.248508544,0,3.426610428,0,0.09524057399,0.09524057399,0.09524057399,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/30  18:00:00,2.105879294,4.644367684,0,3.672821243,0,0.1020570087,0.1020570087,0.1020570087,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/30  19:00:00,2.507472088,4.130636578,0,3.022353675,0,0.08394461209,0.08394461209,0.08394461209,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/30  20:00:00,2.496824305,4.96573776,0,3.830273267,0,0.1063897937,0.1063897937,0.1063897937,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/30  21:00:00,2.308509622,5.139410221,0,4.077059165,0,0.113215127,0.113215127,0.113215127,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/30  22:00:00,2.11607648,5.75222235,0,4.780565687,0,0.1327623613,0.1327623613,0.1327623613,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/30  23:00:00,1.744844362,6.11667537,0,5.301244366,0,0.1472323282,0.1472323282,0.1472323282,0.5624508497,0.1217837268,0.2561458861,0.6370055714
01/30  24:00:00,1.369473941,6.138232249,0,5.488118287,0,0.1524347062,0.1524347062,0.1524347062,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/31  01:00:00,1.008652944,6.603570787,0,6.130177695,0,0.170293287,0.170293287,0.170293287,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/31  02:00:00,0.8657891007,6.969057348,0,6.574689506,0,0.1826431746,0.1826431746,0.1826431746,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/31  03:00:00,0.8132864844,7.241825511,0,6.86760183,0,0.1907988469,0.1907988469,0.1907988469,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/31  04:00:00,0.8152533246,7.844719794,0,7.461441377,0,0.2073285849,0.2073285849,0.2073285849,0.08394788064,0.01817667514,0.07475263567,0.4108215483
