Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/19  23:00:00,1.617417074,2.583760852,0,1.771627229,0,0.04914202731,0.04914202731,0.04914202731,0.5601349668,0.1212823063,0.3079420385,0.5586897349
03/19  24:00:00,1.299587574,4.498622303,0,3.857998751,0,0.1070145439,0.1070145439,0.1070145439,0.3920945182,0.08489761438,0.2098639133,0.4854909839
03/20  01:00:00,0.9212622531,4.906581621,0,4.465217758,0,0.1238578011,0.1238578011,0.1238578011,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/20  02:00:00,0.7901263722,5.422136216,0,5.054184391,0,0.1401947674,0.1401947674,0.1401947674,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/20  03:00:00,0.7324113497,5.646827188,0,5.296915395,0,0.1469277265,0.1469277265,0.1469277265,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/20  04:00:00,0.7238480369,5.862071692,0,5.507040992,0,0.1527562652,0.1527562652,0.1527562652,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/20  05:00:00,0.7188271417,5.823721565,0,5.412426174,0,0.1501318057,0.1501318057,0.1501318057,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/20  06:00:00,0.7860498999,6.26188898,0,5.595967339,0,0.1552229359,0.1552229359,0.1552229359,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/20  07:00:00,0.9775394183,7.070629201,0,5.92927266,0,0.1644682776,0.1644682776,0.1644682776,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/20  08:00:00,1.223333236,5.83900673,0,4.57097733,0,0.1267913978,0.1267913978,0.1267913978,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/20  09:00:00,1.098041788,4.872883919,0,3.654163262,0,0.1013604825,0.1013604825,0.1013604825,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/20  10:00:00,0.9670455592,3.693535247,0,2.597338367,0,0.07204589706,0.07204589706,0.07204589706,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/20  11:00:00,0.9452618059,2.681111964,0,1.725724818,0,0.04786876989,0.04786876989,0.04786876989,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/20  12:00:00,0.9281264472,1.291489447,0,0.4640672825,0,0.01287246363,0.01287246363,0.01287246363,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/20  13:00:00,1.0186471,0.7295815946,0,0,0.09341533967,0.02620723773,0.1196225774,0.02620723773,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/20  14:00:00,1.31145914,0.6745591047,0,0,0.3431387764,0.09526864107,0.4384074175,0.09526864107,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/20  15:00:00,1.489678384,0.6265620969,0,0,0.4900316025,0.1360769914,0.6261085939,0.1360769914,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/20  16:00:00,1.698677729,0.6370647662,0,0,0.6173487547,0.1714719267,0.7888206814,0.1714719267,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/20  17:00:00,1.865292645,0.708755752,0,0,0.5990219667,0.1680028144,0.7670247811,0.1680028144,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/20  18:00:00,2.03016911,0.8535154837,0,0,0.4346132661,0.1219224062,0.5565356723,0.1219224062,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/20  19:00:00,2.329118111,0.9895182794,0,0,0.389600979,0.1092016384,0.4988026174,0.1092016384,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/20  20:00:00,2.44919951,1.019173884,0,0,0.3001220734,0.08408131352,0.384203387,0.08408131352,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/20  21:00:00,2.215291953,0.9560059457,0,0,0.07472243817,0.02095634215,0.09567878032,0.02095634215,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/20  22:00:00,1.921706129,1.272135839,0,0.3985425537,0,0.01105491536,0.01105491536,0.01105491536,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/20  23:00:00,1.579034778,2.313821891,0,1.577904535,0,0.0437684782,0.0437684782,0.0437684782,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/20  24:00:00,1.235969358,2.802354138,0,2.217878853,0,0.06152031386,0.06152031386,0.06152031386,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/21  01:00:00,0.8769892107,3.293861592,0,2.869123096,0,0.07958475871,0.07958475871,0.07958475871,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/21  02:00:00,0.7457130672,3.804861499,0,3.453033099,0,0.09578146241,0.09578146241,0.09578146241,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/21  03:00:00,0.7083515447,4.765604282,0,4.429531449,0,0.1228679216,0.1228679216,0.1228679216,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/21  04:00:00,0.6956469794,4.833820664,0,4.490360076,0,0.1245552077,0.1245552077,0.1245552077,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/21  05:00:00,0.7094618226,5.476082068,0,5.074795528,0,0.1407664865,0.1407664865,0.1407664865,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/21  06:00:00,0.7948860694,6.573540706,0,5.914521526,0,0.1640591054,0.1640591054,0.1640591054,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/21  07:00:00,0.9735774952,6.920248637,0,5.786440726,0,0.1605063546,0.1605063546,0.1605063546,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/21  08:00:00,1.215562004,5.551908741,0,4.290815363,0,0.1190201654,0.1190201654,0.1190201654,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/21  09:00:00,1.089627905,4.562202109,0,3.350832992,0,0.09294659942,0.09294659942,0.09294659942,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/21  10:00:00,0.9553404907,3.263567751,0,2.17535704,0,0.06034082865,0.06034082865,0.06034082865,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/21  11:00:00,0.9356620362,2.327933739,0,1.379641961,0,0.03826900029,0.03826900029,0.03826900029,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/21  12:00:00,0.9212233374,1.033539579,0,0.2152021478,0,0.005969353851,0.005969353851,0.005969353851,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/21  13:00:00,1.137880927,0.7165302917,0,0,0.187719529,0.05113687522,0.2388564042,0.05113687522,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/21  14:00:00,1.41291311,0.6600532257,0,0,0.4243510616,0.1155103257,0.5398613873,0.1155103257,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/21  15:00:00,1.615848907,0.6130484494,0,0,0.5912862226,0.1609928943,0.7522791169,0.1609928943,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/21  16:00:00,1.558000775,0.6299815983,0,0,0.5067703019,0.1413734252,0.6481437272,0.1413734252,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/21  17:00:00,1.598150731,0.7097171837,0,0,0.3908228615,0.109060006,0.4998828675,0.109060006,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/21  18:00:00,1.637859928,0.8593660727,0,0,0.1283525334,0.03587395704,0.1642264905,0.03587395704,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/21  19:00:00,1.831709711,1.045992822,0,0.05026316593,0,0.001394217605,0.001394217605,0.001394217605,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/21  20:00:00,2.095875474,2.142119468,0,1.113236503,0,0.03087935077,0.03087935077,0.03087935077,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/21  21:00:00,2.164658685,2.587051811,0,1.623943106,0,0.04504551248,0.04504551248,0.04504551248,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/21  22:00:00,1.965239114,2.844788178,0,1.967957276,0,0.0545879001,0.0545879001,0.0545879001,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/21  23:00:00,1.603688185,3.202843527,0,2.46668855,0,0.06842188589,0.06842188589,0.06842188589,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/21  24:00:00,1.272674258,4.125463969,0,3.541133201,0,0.09822521445,0.09822521445,0.09822521445,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/22  01:00:00,0.9124390649,4.569418397,0,4.147131566,0,0.115034613,0.115034613,0.115034613,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/22  02:00:00,0.7700581081,4.679509032,0,4.330700132,0,0.1201265033,0.1201265033,0.1201265033,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/22  03:00:00,0.7290091275,5.506604687,0,5.17426133,0,0.1435255044,0.1435255044,0.1435255044,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/22  04:00:00,0.7226582337,5.802288997,0,5.464147203,0,0.151566462,0.151566462,0.151566462,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/22  05:00:00,0.7126603085,5.585025938,0,5.190104665,0,0.1439649724,0.1439649724,0.1439649724,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/22  06:00:00,0.7642631537,5.459441859,0,4.810529806,0,0.1334361897,0.1334361897,0.1334361897,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/22  07:00:00,0.9401743093,5.703837388,0,4.582217031,0,0.1271031687,0.1271031687,0.1271031687,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/22  08:00:00,1.210637412,5.364332968,0,4.11327808,0,0.1140955729,0.1140955729,0.1140955729,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/22  09:00:00,1.112942142,5.400768179,0,4.19133835,0,0.1162608365,0.1162608365,0.1162608365,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/22  10:00:00,1.006771031,5.126964739,0,4.029487834,0,0.1117713693,0.1117713693,0.1117713693,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/22  11:00:00,1.017076897,5.287174677,0,4.314742369,0,0.1196838612,0.1196838612,0.1196838612,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/22  12:00:00,1.038904743,5.318146123,0,4.457753682,0,0.1236507599,0.1236507599,0.1236507599,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/22  13:00:00,0.9942104021,4.205805459,0,3.431561642,0,0.09518587948,0.09518587948,0.09518587948,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/22  14:00:00,0.9670180649,4.110824044,0,3.387595912,0,0.0939663424,0.0939663424,0.0939663424,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/22  15:00:00,0.9566490678,4.029787629,0,3.355616205,0,0.0930792779,0.0930792779,0.0930792779,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/22  16:00:00,1.004884827,4.107974283,0,3.425861936,0,0.09502777903,0.09502777903,0.09502777903,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/22  17:00:00,1.18031567,3.706261111,0,2.957918826,0,0.08204780631,0.08204780631,0.08204780631,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/22  18:00:00,1.547782936,3.558234715,0,2.673175618,0,0.07414949775,0.07414949775,0.07414949775,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/22  19:00:00,1.90856762,3.833284266,0,2.821080181,0,0.07825212721,0.07825212721,0.07825212721,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/22  20:00:00,2.145639145,3.946204689,0,2.907274733,0,0.08064302241,0.08064302241,0.08064302241,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/22  21:00:00,2.205863699,4.082196671,0,3.109431794,0,0.086250527,0.086250527,0.086250527,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/22  22:00:00,2.01220609,4.551145651,0,3.66117138,0,0.1015548762,0.1015548762,0.1015548762,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/22  23:00:00,1.649651682,4.872197423,0,4.123726074,0,0.1143853831,0.1143853831,0.1143853831,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/22  24:00:00,1.295652668,4.966498599,0,4.3695316,0,0.1212036244,0.1212036244,0.1212036244,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/23  01:00:00,0.9326072471,5.307702175,0,4.874217985,0,0.1352027952,0.1352027952,0.1352027952,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/23  02:00:00,0.7926328248,5.504657392,0,5.144544921,0,0.14270122,0.14270122,0.14270122,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/23  03:00:00,0.7332945436,5.66975051,0,5.328755562,0,0.1478109204,0.1478109204,0.1478109204,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/23  04:00:00,0.7301448646,6.081425294,0,5.734048952,0,0.1590530929,0.1590530929,0.1590530929,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/23  05:00:00,0.7262003116,6.082704329,0,5.678237522,0,0.1575049755,0.1575049755,0.1575049755,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/23  06:00:00,0.7781502472,5.968401652,0,5.311175674,0,0.1473232832,0.1473232832,0.1473232832,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/23  07:00:00,0.974122982,6.933083283,0,5.806106159,0,0.1610518414,0.1610518414,0.1610518414,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/23  08:00:00,1.222442598,5.791361656,0,4.538868772,0,0.1259007592,0.1259007592,0.1259007592,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/23  09:00:00,1.103641271,5.062810307,0,3.856031143,0,0.1069599657,0.1069599657,0.1069599657,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/23  10:00:00,0.9741767965,3.937635657,0,2.854427766,0,0.07917713442,0.07917713442,0.07917713442,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/23  11:00:00,0.9683138766,3.506751665,0,2.556778777,0,0.07092084068,0.07092084068,0.07092084068,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/23  12:00:00,0.9628090763,2.548303074,0,1.714416394,0,0.04755509279,0.04755509279,0.04755509279,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/23  13:00:00,0.9315621713,1.914109617,0,1.173020072,0,0.03253764869,0.03253764869,0.03253764869,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/23  14:00:00,0.9006546577,1.686539883,0,0.9951179115,0,0.02760293519,0.02760293519,0.02760293519,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/23  15:00:00,0.8844324441,1.395513206,0,0.7521229414,0,0.02086265413,0.02086265413,0.02086265413,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/23  16:00:00,0.9442659208,1.8971041,0,1.240479876,0,0.03440887278,0.03440887278,0.03440887278,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/23  17:00:00,1.125042816,1.69276927,0,0.965268159,0,0.02677495212,0.02677495212,0.02677495212,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/23  18:00:00,1.504461997,1.978573775,0,1.111405398,0,0.03082855891,0.03082855891,0.03082855891,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/23  19:00:00,1.869357678,2.407567214,0,1.407516146,0,0.03904218437,0.03904218437,0.03904218437,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/23  20:00:00,2.115318864,2.846456865,0,1.814193323,0,0.05032274079,0.05032274079,0.05032274079,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/23  21:00:00,2.185044698,3.32729292,0,2.358882574,0,0.0654315253,0.0654315253,0.0654315253,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/23  22:00:00,2.012216684,4.54725815,0,3.661553292,0,0.1015654698,0.1015654698,0.1015654698,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/23  23:00:00,1.645402014,4.714967876,0,3.970520577,0,0.1101357145,0.1101357145,0.1101357145,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/23  24:00:00,1.309143394,5.451111559,0,4.855887957,0,0.1346943503,0.1346943503,0.1346943503,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/24  01:00:00,0.9416904307,5.636022756,0,5.201677317,0,0.1442859788,0.1442859788,0.1442859788,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/24  02:00:00,0.8091160158,6.100988193,0,5.738783124,0,0.159184411,0.159184411,0.159184411,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/24  03:00:00,0.7536635992,6.407827468,0,6.063083703,0,0.168179976,0.168179976,0.168179976,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/24  04:00:00,0.7446919665,6.609678381,0,6.258488891,0,0.1736001948,0.1736001948,0.1736001948,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/24  05:00:00,0.7486418169,6.896703212,0,6.487279887,0,0.1799464809,0.1799464809,0.1799464809,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/24  06:00:00,0.8126536553,7.217030787,0,6.555063659,0,0.1818266913,0.1818266913,0.1818266913,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/24  07:00:00,1.001861557,7.938015981,0,6.806114037,0,0.1887904162,0.1887904162,0.1887904162,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/24  08:00:00,1.23314945,6.180930691,0,4.924863237,0,0.1366076112,0.1366076112,0.1366076112,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/24  09:00:00,1.091914079,4.63523063,0,3.433252239,0,0.09523277387,0.09523277387,0.09523277387,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/24  10:00:00,0.9691616477,3.749988934,0,2.67362582,0,0.07416198562,0.07416198562,0.07416198562,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/24  11:00:00,0.954126505,2.978921439,0,2.045307531,0,0.05673346905,0.05673346905,0.05673346905,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/24  12:00:00,0.9380552927,1.628705919,0,0.8220137085,0,0.02280130913,0.02280130913,0.02280130913,0.08090838401,0.01751855334,0.4466831516,0.3499178946
03/24  13:00:00,0.9152910609,1.303971697,0,0.5864276192,0,0.01626653825,0.01626653825,0.01626653825,0.08090838401,0.01751855334,0.4363481728,0.3440234124
03/24  14:00:00,0.8865175072,1.165670889,0,0.4854571948,0,0.01346578464,0.01346578464,0.01346578464,0.08090838401,0.01751855334,0.398479236,0.3559195491
03/24  15:00:00,0.9292391455,0.6351230454,0,0,0.05148831646,0.01418103909,0.06566935555,0.01418103909,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/24  16:00:00,1.158606083,0.6458258463,0,0,0.1950354099,0.05371362543,0.2487490354,0.05371362543,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/24  17:00:00,1.385743336,0.7135167082,0,0,0.2253841401,0.06209133185,0.2874754719,0.06209133185,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/24  18:00:00,1.484360278,1.244800218,0,0.3867150586,0,0.01072684008,0.01072684008,0.01072684008,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/24  19:00:00,1.847623683,1.620014076,0,0.6239803496,0,0.01730818926,0.01730818926,0.01730818926,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/24  20:00:00,2.107925604,2.576916022,0,1.547657722,0,0.04292948132,0.04292948132,0.04292948132,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/24  21:00:00,2.186172446,3.368007085,0,2.3995392,0,0.06655927329,0.06655927329,0.06655927329,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/24  22:00:00,2.004988092,4.288285359,0,3.40095416,0,0.09433687824,0.09433687824,0.09433687824,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/24  23:00:00,1.642042196,4.595953551,0,3.849395243,0,0.1067758968,0.1067758968,0.1067758968,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/24  24:00:00,1.306303362,5.351139,0,4.753501496,0,0.1318543182,0.1318543182,0.1318543182,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/25  01:00:00,0.9607519726,6.062443559,0,5.612380996,0,0.1556782238,0.1556782238,0.1556782238,0.1991591592,0.04312259527,0.1409910017,0.4015749927
03/25  02:00:00,0.8241795761,6.488152046,0,6.115831382,0,0.16964311,0.16964311,0.16964311,0.1182507345,0.02560403742,0.1207109052,0.3697447891
03/25  03:00:00,0.7723351073,6.978844407,0,6.626385405,0,0.1838050393,0.1838050393,0.1838050393,0.08090838401,0.01751855334,0.1044192377,0.365457893
03/25  04:00:00,0.7640216765,7.25880648,0,6.897918939,0,0.1913369333,0.1913369333,0.1913369333,0.08090838401,0.01751855334,0.09371818824,0.3603136176
03/25  05:00:00,0.7688073414,7.524714243,0,7.101922515,0,0.1969956571,0.1969956571,0.1969956571,0.08090838401,0.01751855334,0.1064560244,0.3467027225
03/25  06:00:00,0.8424057565,8.152979248,0,7.455355884,0,0.2067993178,0.2067993178,0.2067993178,0.08713211595,0.01886613402,0.1224898152,0.3868923735
03/25  07:00:00,1.02287446,8.326980028,0,7.116747877,0,0.1974068883,0.1974068883,0.1974068883,0.1369218398,0.02964678848,0.1916568519,0.4470160914
03/25  08:00:00,1.277437764,6.981419164,0,5.631468156,0,0.1562076702,0.1562076702,0.1562076702,0.2427251724,0.05255567356,0.2932351597,0.4749880885
03/25  09:00:00,1.16233735,5.91083714,0,4.607790239,0,0.1278125274,0.1278125274,0.1278125274,0.1929353565,0.0417750191,0.3780134545,0.4015749927
03/25  10:00:00,1.044558552,4.669831785,0,3.497779552,0,0.09702265547,0.09702265547,0.09702265547,0.09957955974,0.02156129764,0.4643962474,0.341772792
03/25  11:00:00,1.035785383,3.864856603,0,2.847684225,0,0.07899007967,0.07899007967,0.07899007967,0.08090838401,0.01751855334,0.4883316437,0.3498107222
03/25  12:00:00,1.027159632,2.70842576,0,1.826667822,0,0.05066876288,0.05066876288,0.05066876288,0.08090838401,0.01751855334,0.5079200375,0.3499178946
03/25  13:00:00,0.9843830896,1.84958115,0,1.066380544,0,0.02957964347,0.02957964347,0.02957964347,0.08090838401,0.01751855334,0.4921270964,0.3440234124
03/25  14:00:00,0.9373851025,1.212655357,0,0.4859940291,0,0.01348067554,0.01348067554,0.01348067554,0.08090838401,0.01751855334,0.4493319405,0.3559195491
03/25  15:00:00,0.9155529363,0.9017150519,0,0.228443443,0,0.006336645616,0.006336645616,0.006336645616,0.08090838401,0.01751855334,0.4146025649,0.3759607884
03/25  16:00:00,0.9739595452,0.6851312497,0,0,0.01633704391,0.004529985074,0.02086702898,0.004529985074,0.09335583772,0.0202137147,0.4224375568,0.3968594069
03/25  17:00:00,1.212153732,0.7653771642,0,0,0.0563538711,0.015627758,0.0719816291,0.015627758,0.1431456424,0.03099436465,0.476390972,0.4694151235
03/25  18:00:00,1.529689605,1.451323447,0,0.5339987894,0,0.01481224868,0.01481224868,0.01481224868,0.2862911831,0.06198872929,0.5761070895,0.5702643544
03/25  19:00:00,1.883207788,1.534989587,0,0.4637475067,0,0.01286359357,0.01286359357,0.01286359357,0.5539112659,0.1199347301,0.5271372286,0.61913497
03/25  20:00:00,2.123023242,1.763145993,0,0.6516213831,0,0.0180749061,0.0180749061,0.0180749061,0.8277550471,0.1792282845,0.4386699675,0.6390690369
03/25  21:00:00,2.20103665,2.515861198,0,1.469404995,0,0.04075887929,0.04075887929,0.04075887929,0.8899922648,0.1927040913,0.3963160355,0.6610393794
03/25  22:00:00,2.007486848,2.944121047,0,1.993423837,0,0.05529430063,0.05529430063,0.05529430063,0.7468467241,0.1617097266,0.3778035434,0.6456065534
03/25  23:00:00,1.671593707,4.524119381,0,3.724757857,0,0.1033186606,0.1033186606,0.1033186606,0.5601349668,0.1212823063,0.3079420385,0.5586897349
03/25  24:00:00,1.30953436,4.844841585,0,4.216591974,0,0.1169613305,0.1169613305,0.1169613305,0.3920945182,0.08489761438,0.2098639133,0.4854909839
03/26  01:00:00,0.9486100589,5.62233546,0,5.174650889,0,0.1435363101,0.1435363101,0.1435363101,0.1991591592,0.04312259527,0.1409910017,0.4015749927
03/26  02:00:00,0.8083705508,5.914300531,0,5.545897635,0,0.1538340846,0.1538340846,0.1538340846,0.1182507345,0.02560403742,0.1207109052,0.3697447891
03/26  03:00:00,0.7606339599,6.55402249,0,6.204545433,0,0.1721038919,0.1721038919,0.1721038919,0.08090838401,0.01751855334,0.1044192377,0.365457893
03/26  04:00:00,0.7578898819,7.035714101,0,6.676860613,0,0.1852051387,0.1852051387,0.1852051387,0.08090838401,0.01751855334,0.09371818824,0.3603136176
03/26  05:00:00,0.7589224025,7.166275562,0,6.745558975,0,0.1871107183,0.1871107183,0.1871107183,0.08090838401,0.01751855334,0.1064560244,0.3467027225
03/26  06:00:00,0.8387849686,8.020314938,0,7.324822268,0,0.2031785299,0.2031785299,0.2031785299,0.08713211595,0.01886613402,0.1224898152,0.3868923735
03/26  07:00:00,1.030937666,8.613370156,0,7.407435847,0,0.2054700948,0.2054700948,0.2054700948,0.1369218398,0.02964678848,0.1916568519,0.4470160914
03/26  08:00:00,1.253409743,6.109592152,0,4.765230054,0,0.1321796491,0.1321796491,0.1321796491,0.2427251724,0.05255567356,0.2932351597,0.4749880885
03/26  09:00:00,1.124827684,4.547569556,0,3.255523141,0,0.09030286082,0.09030286082,0.09030286082,0.1929353565,0.0417750191,0.3780134545,0.4015749927
03/26  10:00:00,0.9960829644,2.902372075,0,1.750178242,0,0.04854706766,0.04854706766,0.04854706766,0.09957955974,0.02156129764,0.4643962474,0.341772792
03/26  11:00:00,0.9834461387,1.954495319,0,0.9607936094,0,0.02665083547,0.02665083547,0.02665083547,0.08090838401,0.01751855334,0.4883316437,0.3498107222
03/26  12:00:00,1.013678142,0.8557950725,0,0,0.02915812098,0.008029151479,0.03718727246,0.008029151479,0.08090838401,0.01751855334,0.5079200375,0.3499178946
03/26  13:00:00,1.214962952,0.7531169518,0,0,0.2040133503,0.056146155,0.2601595053,0.056146155,0.08090838401,0.01751855334,0.4921270964,0.3440234124
03/26  14:00:00,1.457860685,0.6948175106,0,0,0.4199731559,0.1139831017,0.5339562576,0.1139831017,0.08090838401,0.01751855334,0.4493319405,0.3559195491
03/26  15:00:00,1.711882231,0.6449786657,0,0,0.631270583,0.1713953575,0.8026659405,0.1713953575,0.08090838401,0.01751855334,0.4146025649,0.3759607884
03/26  16:00:00,1.942043723,0.6605822149,0,0,0.7777183723,0.2112328343,0.9889512066,0.2112328343,0.09335583772,0.0202137147,0.4224375568,0.3968594069
03/26  17:00:00,2.134324705,0.7432137407,0,0,0.7817642688,0.2123883337,0.9941526025,0.2123883337,0.1431456424,0.03099436465,0.476390972,0.4694151235
03/26  18:00:00,2.157268241,0.9019634998,0,0,0.5026229307,0.1397679536,0.6423908843,0.1397679536,0.2862911831,0.06198872929,0.5761070895,0.5702643544
03/26  19:00:00,2.377066464,1.055352116,0,0,0.3965310162,0.1101912532,0.5067222694,0.1101912532,0.5539112659,0.1199347301,0.5271372286,0.61913497
03/26  20:00:00,2.10669925,1.163561483,0,0.06312248376,0,0.001750913945,0.001750913945,0.001750913945,0.8277550471,0.1792282845,0.4386699675,0.6390690369
03/26  21:00:00,2.190652262,2.134296223,0,1.095035706,0,0.03037449057,0.03037449057,0.03037449057,0.8899922648,0.1927040913,0.3963160355,0.6610393794
03/26  22:00:00,1.999094202,2.636330345,0,1.690859166,0,0.046901654,0.046901654,0.046901654,0.7468467241,0.1617097266,0.3778035434,0.6456065534
03/26  23:00:00,1.63446745,3.177844385,0,2.386313127,0,0.06619240377,0.06619240377,0.06619240377,0.5601349668,0.1212823063,0.3079420385,0.5586897349
