Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
02/02 14:00:00,0.9574513878,0.7442904816,0,0,0,0,0,0,0.117940602,0.02553688651,0.3858282581,0.4079196412
02/02 15:00:00,0.9597792337,0.692976452,0,0,0,0,0,0,0.1253118766,0.02713293909,0.3562194986,0.4308889194
02/02 16:00:00,1.022766637,0.7062048872,0,0,0,0,0,0,0.1474257028,0.03192109685,0.3683529964,0.4548408405
02/02 17:00:00,1.264735937,0.7849860346,0,0,0,0,0,0,0.2285098276,0.04947772043,0.4285253911,0.5379969974
02/02 18:00:00,1.748509223,0.9448312802,0,0,0,0,0,0,0.442277106,0.09576331312,0.5366624334,0.6535803706
02/02 19:00:00,2.203441394,2.345495514,0,1.249039126,0,0.03741978449,0.03741978449,0.03741978449,0.7592424372,0.1643937097,0.4825684454,0.7095910169
02/02 20:00:00,2.372183106,2.819128412,0,1.689184187,0,0.05056594915,0.05056594915,0.05056594915,0.9730097157,0.2106793024,0.3852646742,0.7324374648
02/02 21:00:00,2.314638652,4.2379243,0,3.176177707,0,0.0951210003,0.0951210003,0.0951210003,0.9066681401,0.1963148066,0.3386910154,0.7576176895
02/02 22:00:00,2.122409661,5.301513522,0,4.328561757,0,0.1296633449,0.1296633449,0.1296633449,0.7518711626,0.1627976571,0.3179213792,0.739930117
02/02 23:00:00,1.7675407,6.476377938,0,5.654409435,0,0.1694816905,0.1694816905,0.1694816905,0.560217708,0.1213001996,0.2560004103,0.6403146912
03/02 1079040:00:00,1.45744651,8.402996886,0,7.742409884,0,0.2321716085,0.2321716085,0.2321716085,0.3906781814,0.08459092245,0.1733582456,0.5564215521
02/03 01:00:00,1.11164409,9.620619715,0,9.132864974,0,0.274018043,0.274018043,0.274018043,0.1990247292,0.04309348752,0.1150364534,0.4602453766
02/03 02:00:00,0.9921459796,10.61576508,0,10.20520532,0,0.3064354639,0.3064354639,0.3064354639,0.117940602,0.02553688651,0.09824226904,0.4237647583
02/03 03:00:00,0.9630245728,11.77610581,0,11.38278073,0,0.3419818759,0.3419818759,0.3419818759,0.08108414636,0.01755660778,0.08332439911,0.4188515437
02/03 04:00:00,0.95695372,12.06281561,0,11.66143567,0,0.350500656,0.350500656,0.350500656,0.08108414636,0.01755660778,0.07463062367,0.4129556862
02/03 05:00:00,0.9630342879,12.44071994,0,11.97354117,0,0.3600856753,0.3600856753,0.3600856753,0.08108414636,0.01755660778,0.08672562857,0.3973562298
02/03 06:00:00,1.049221393,13.25323578,0,12.50719215,0,0.3762738911,0.3762738911,0.3762738911,0.08845543138,0.01915266488,0.1016957893,0.4434176166
02/03 07:00:00,1.330178263,15.43629774,0,14.17347605,0,0.4264249844,0.4264249844,0.4264249844,0.1695395266,0.03670927717,0.1649530237,0.5123254512
02/03 08:00:00,1.568562653,11.28267287,0,9.879948659,0,0.2976879613,0.2976879613,0.2976879613,0.339079155,0.07341855435,0.2562668063,0.5443841764
