Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
10/25  03:00:00,0.5863791637,1.646430346,0,1.350074239,0,0.03744884027,0.03744884027,0.03744884027,0.08163207865,0.01767525008,0.08153251489,0.3478644798
10/25  04:00:00,0.5914710128,1.920253415,0,1.577623298,0,0.04376067715,0.04376067715,0.04376067715,0.08163207865,0.01767525008,0.09345315435,0.3347238525
10/25  05:00:00,0.656280253,2.23290307,0,1.679612091,0,0.04658967863,0.04658967863,0.04658967863,0.08843474571,0.01914818815,0.1083567232,0.3735249174
10/25  06:00:00,0.8983672229,2.799083523,0,1.857115305,0,0.05151332603,0.05151332603,0.05151332603,0.1836722294,0.03976931438,0.1716150427,0.4315713103
10/25  07:00:00,1.26705822,2.222631965,0,1.176200205,0,0.03262586037,0.03262586037,0.03262586037,0.3741470555,0.08101154877,0.2629709035,0.4585768514
10/25  08:00:00,1.165854019,1.639794973,0,0.63277623,0,0.01755217253,0.01755217253,0.01755217253,0.3333309697,0.0721739384,0.3348706987,0.3877002397
10/25  09:00:00,1.017026636,0.9012364155,0,0,0.0485568017,0.01295436988,0.06151117158,0.01295436988,0.163264137,0.03535050919,0.4067105628,0.3299642552
10/25  10:00:00,1.250606314,0.7764722945,0,0,0.2469633368,0.06510256514,0.312065902,0.06510256514,0.1292507496,0.02798581883,0.4233533757,0.3377244682
10/25  11:00:00,1.763091232,0.665867572,0,0,0.6412494347,0.1643768217,0.8056262564,0.1643768217,0.1292507496,0.02798581883,0.4421744695,0.3378279377
10/25  12:00:00,2.080342746,0.5878859874,0,0,0.9060686517,0.2323642618,1.138432914,0.2323642618,0.1292507496,0.02798581883,0.432310149,0.3321371149
10/25  13:00:00,2.237828546,0.5508740374,0,0,1.050428368,0.2734758999,1.323904268,0.2734758999,0.1292507496,0.02798581883,0.3928394794,0.3436222301
10/25  14:00:00,2.342129807,0.5184358092,0,0,1.138055148,0.3004760478,1.438531196,0.3004760478,0.1292507496,0.02798581883,0.3631650153,0.3629710277
10/25  15:00:00,2.480112328,0.5340461089,0,0,1.215119587,0.3209429082,1.536062495,0.3209429082,0.1360534479,0.02945873885,0.3751640648,0.3831475814
10/25  16:00:00,2.565451008,0.5984797186,0,0,1.143965146,0.3060734113,1.450038558,0.3060734113,0.1700668353,0.03682342921,0.4350997485,0.4531964371
10/25  17:00:00,2.501396987,0.7209895961,0,0,0.8257295552,0.2226332637,1.048362819,0.2226332637,0.2789095916,0.06039044285,0.542946891,0.5505612424
10/25  18:00:00,2.669855659,0.8376632516,0,0,0.7179118964,0.1935558206,0.911467717,0.1935558206,0.5102005033,0.1104703102,0.4897477907,0.5977433373
